Wave,Spawnpoint,Bot Number,Damage Dealt,Time Alive,Escaped
16,1,8,47,41.44,1
16,3,5,27,43.46002,1
16,3,9,54,41.81995,1
16,2,2,20,46.09998,1
16,2,9,29,42.83997,1
16,1,5,24,45.56,1
16,1,3,32,46.85999,1
16,3,1,41,48.41998,1
16,3,11,11,44.35999,1
16,2,11,22,44.38,1
16,2,7,29,46.52002,1
16,2,10,34,45.27997,1
16,1,6,23,47.79999,1
16,4,7,36,47.53998,1
16,4,9,26,47,1
16,3,10,14,47.56,1
16,2,5,20,50.26001,1
16,4,8,44,48.85999,1
16,4,10,30,48.03998,1
16,4,6,26,50.46002,1
16,1,7,17,49.97998,1
16,3,3,21,52.15997,1
16,2,3,41,52.21997,1
16,4,11,32,48.72003,1
16,4,2,30,53.31995,1
16,2,8,10,50.65997,1
16,2,4,30,53,1
16,1,2,20,54.06,1
16,1,1,46,56.09998,1
16,1,10,28,51.63995,1
16,3,4,41,55.14001,1
16,1,4,42,55.16003,1
16,1,11,23,51.60004,1
16,3,8,18,53.5,1
16,2,1,38,57.71997,1
16,2,0,45,59,1
16,4,4,22,58.56,1
16,3,0,34,61,1
16,4,0,23,63.57996,1
16,1,0,40,64.75995,1
16,4,1,21,65.29999,1
16,1,9,43,61.45996,1
17,1,4,34,37.83997,1
17,3,10,30,35.41998,1
17,1,3,17,39.21997,1
17,2,7,24,40.24005,1
17,3,7,33,40.46002,1
17,4,9,34,41.39996,1
17,4,10,18,41.15997,1
17,3,8,23,43.22003,1
17,1,1,44,47.83997,1
17,2,3,34,46.88,1
17,2,8,36,44.65997,1
17,1,9,37,44.60004,1
17,4,1,26,49.52002,1
17,4,6,33,47,1
17,3,3,35,48.85999,1
17,4,3,30,48.85999,1
17,2,9,15,45.96002,1
17,2,10,33,45.46002,1
17,2,6,17,47.79993,1
17,4,7,31,47.60004,1
17,3,2,42,50.31995,1
17,2,5,39,48.95996,1
17,3,5,46,49.33997,1
17,2,11,35,46.36005,1
17,1,6,30,49.02002,1
17,1,7,24,48.89996,1
17,3,11,13,47.10004,1
17,1,5,38,50.15991,1
17,3,6,21,49.78003,1
17,3,4,23,50.81995,1
17,4,8,31,49.00006,1
17,4,4,33,51.14001,1
17,2,1,36,53.33997,1
17,2,4,41,52.14001,1
17,3,9,14,49.61993,1
17,1,10,37,50.48004,1
17,4,11,39,50.06,1
17,4,5,35,53.14001,1
17,1,11,14,50.74005,1
17,3,1,41,55.83997,1
17,1,8,21,52.39996,1
17,1,2,29,55.45996,1
17,2,2,38,57.19995,1
17,2,0,44,58.92004,1
17,3,0,35,60.97998,1
17,1,0,42,61.17993,1
17,4,0,20,65.23999,1
17,4,2,26,67.30005,1
18,1,2,24,39.94006,1
18,1,5,30,38.85999,1
18,2,8,26,39.02002,1
18,4,6,22,40.83997,1
18,1,4,21,43.47998,1
18,4,5,29,43.21997,1
18,2,11,31,40.5,1
18,2,4,31,44.14001,1
18,3,2,46,45.5,1
18,3,8,24,42.69995,1
18,3,4,41,44.92004,1
18,3,11,29,41.95996,1
18,1,11,27,42.13989,1
18,4,11,21,42.29993,1
18,1,7,33,45.62,1
18,4,8,27,45.41992,1
18,3,9,36,44.97998,1
18,4,10,37,44.64001,1
18,2,5,40,47.69995,1
18,4,4,12,48.28003,1
18,4,2,31,49.59998,1
18,2,7,11,47.21997,1
18,1,6,40,48.14001,1
18,2,9,31,46.93994,1
18,3,7,20,48.09998,1
18,1,1,42,51.56006,1
18,3,5,30,50.09998,1
18,4,7,24,49.38,1
18,1,8,35,49.17993,1
18,2,10,19,48.53992,1
18,4,9,34,49.62,1
18,1,10,41,49.67993,1
18,2,2,25,53.82007,1
18,3,6,39,51.78003,1
18,2,6,32,52.33997,1
18,3,1,26,55.30005,1
18,3,10,17,50.85999,1
18,1,3,30,55.5,1
18,3,3,35,55.69995,1
18,2,0,44,59.02002,1
18,2,1,40,59.16003,1
18,2,3,29,58.97998,1
18,3,0,34,61.04004,1
18,1,9,29,56.90002,1
18,4,1,24,62.47998,1
18,4,3,29,62.19995,1
18,1,0,45,63.92004,1
18,4,0,27,67.26001,1
19,3,3,34,37,1
19,1,2,36,39.05994,1
19,3,5,24,40.83997,1
19,4,3,16,42.73999,1
19,4,7,28,41.88,1
19,1,5,19,44.41992,1
19,1,11,46,41.90002,1
19,1,3,18,46.12,1
19,4,5,12,45.33997,1
19,1,8,26,44.31995,1
19,2,11,24,42.90002,1
19,2,5,29,46.07996,1
19,2,8,11,44.85999,1
19,4,6,30,46.05994,1
19,1,7,46,46.55994,1
19,4,11,38,44.97998,1
19,1,6,25,47.95996,1
19,3,7,35,47.85999,1
19,1,10,26,46.5,1
19,4,9,16,47.18005,1
19,2,6,34,49.26001,1
19,3,6,30,49.53992,1
19,2,10,34,47.80005,1
19,3,8,25,48.88,1
19,4,2,30,51.93994,1
19,3,10,29,48.23999,1
19,4,10,31,48.84009,1
19,1,4,24,52.64001,1
19,2,3,33,53.53992,1
19,3,2,25,54.14001,1
19,1,1,39,54.93994,1
19,4,8,38,51.95996,1
19,2,1,44,56.71997,1
19,3,4,22,55.40002,1
19,3,9,23,52.88,1
19,3,11,19,52.68005,1
19,1,9,39,53.96008,1
19,2,0,41,59.26001,1
19,2,7,39,56.19995,1
19,4,1,28,59.54004,1
19,2,9,38,56.04004,1
19,2,2,32,59.65991,1
19,3,0,34,61.02002,1
19,1,0,45,63.67993,1
19,2,4,29,62.15991,1
19,3,1,27,63.78003,1
19,4,4,26,63.23999,1
19,4,0,27,67.30005,1
20,1,3,36,38.62,1
20,3,4,31,40.64001,1
20,2,6,16,40.85999,1
20,4,7,41,40.38,1
20,1,7,27,41.5,1
20,4,6,24,42.19995,1
20,4,8,18,42.5,1
20,4,4,23,44.70007,1
20,1,4,18,44.80005,1
20,1,9,38,42.83997,1
20,3,8,33,43.35999,1
20,1,11,21,42.53992,1
20,1,2,39,47.28003,1
20,1,8,41,45.29993,1
20,3,6,18,47.26001,1
20,1,5,21,48.08008,1
20,3,9,26,46.16003,1
20,1,6,25,47.94006,1
20,2,4,34,48.97998,1
20,4,2,29,50.12,1
20,3,5,19,49.71997,1
20,3,3,13,50.96008,1
20,3,11,37,47.12,1
20,4,10,16,47.81995,1
20,2,7,27,50.85999,1
20,4,3,23,53.14001,1
20,4,11,28,49.19995,1
20,2,11,26,49.38,1
20,3,7,30,51.45996,1
20,2,8,37,51.19995,1
20,2,1,36,55.02002,1
20,4,5,31,53.5,1
20,2,5,44,53.85999,1
20,2,9,15,51.83997,1
20,4,9,49,51.83997,1
20,1,10,34,51.40002,1
20,3,2,22,56.06006,1
20,4,1,27,56.6001,1
20,2,2,38,57.82007,1
20,3,10,24,54.14001,1
20,1,1,24,59.6001,1
20,3,1,29,59.9801,1
20,2,10,28,56.12,1
20,2,0,29,62.14001,1
20,2,3,24,61.62,1
20,3,0,27,63.82007,1
20,1,0,40,64.73999,1
20,4,0,27,67.22009,1
21,2,5,29,36.26001,1
21,2,7,4,35.59998,1
21,1,4,13,40.66003,1
21,1,5,23,42.23999,1
21,3,5,33,43.85999,1
21,1,3,42,45.59998,1
21,3,9,40,42.88,1
21,1,10,44,42.69995,1
21,1,1,33,47.34009,1
21,4,4,18,46.54004,1
21,4,7,14,45.28003,1
21,3,10,29,43.91992,1
21,4,5,36,46.68005,1
21,2,10,6,44.28003,1
21,1,8,15,46.07996,1
21,4,8,41,46.43994,1
21,1,6,24,47.56006,1
21,4,9,14,46.55994,1
21,1,7,26,47.94006,1
21,3,2,42,50.64001,1
21,4,10,32,47.21997,1
21,1,9,31,47.83997,1
21,3,3,30,51.34009,1
21,3,6,32,50.33997,1
21,3,8,35,49.5,1
21,4,3,31,52.47998,1
21,1,2,35,53.14001,1
21,2,8,18,50.18005,1
21,1,11,34,48.93994,1
21,2,4,27,53.32007,1
21,2,2,36,54.40002,1
21,3,7,28,51.88,1
21,2,6,52,52.76001,1
21,3,4,22,53.85999,1
21,4,2,29,55.35999,1
21,2,3,41,55.06006,1
21,2,9,44,52.33997,1
21,3,11,18,51.38,1
21,4,11,12,53.09998,1
21,4,6,27,56.76001,1
21,3,1,30,59.47998,1
21,2,1,31,59.62,1
21,2,0,30,62.20007,1
21,3,0,27,63.76001,1
21,2,11,36,58.33997,1
21,1,0,41,64.66003,1
21,4,1,21,65.04004,1
21,4,0,28,67.40002,1
22,2,6,34,34.88,1
22,2,8,15,38.93994,1
22,1,9,29,39.74011,1
22,4,5,28,42.57996,1
22,3,1,19,45.52002,1
22,4,6,39,43.03992,1
22,3,3,46,44.59998,1
22,4,9,49,42.5,1
22,3,11,29,41.84009,1
22,4,8,16,43.5,1
22,3,6,18,44.59998,1
22,1,11,42,42.26001,1
22,1,6,19,44.81995,1
22,1,2,32,46.95996,1
22,4,11,26,42.40002,1
22,4,10,16,43.66003,1
22,1,5,23,46.71997,1
22,3,5,30,46.71997,1
22,3,9,25,44.80005,1
22,1,3,43,47.97998,1
22,4,4,35,47.64001,1
22,3,8,14,45.69995,1
22,1,4,45,49.35999,1
22,4,3,19,50,1
22,1,8,31,47.77991,1
22,3,10,46,46.84009,1
22,2,11,15,47.12,1
22,1,10,37,48.52002,1
22,2,5,26,51.62,1
22,2,1,13,54.19995,1
22,3,7,46,51.62,1
22,3,4,25,53.59998,1
22,2,3,39,54.28003,1
22,1,1,37,55.64001,1
22,2,9,19,51.62,1
22,4,2,13,55.85999,1
22,2,10,40,52.46008,1
22,2,4,27,56.40002,1
22,2,7,37,55.09998,1
22,2,2,30,57.80005,1
22,1,7,16,55.55994,1
22,1,0,42,61.12,1
22,2,0,28,62.07996,1
22,3,2,29,61.64001,1
22,4,7,16,59.19995,1
22,3,0,27,63.78003,1
22,4,1,27,66.28003,1
22,4,0,26,67.35999,1
23,1,6,28,41.33997,1
23,4,6,21,42.35999,1
23,4,9,21,41.42004,1
23,2,9,24,41.46008,1
23,2,2,8,45.23999,1
23,1,11,21,41.56006,1
23,3,7,25,43.65991,1
23,1,10,21,42.18005,1
23,3,5,17,44.76001,1
23,1,2,31,46.76001,1
23,1,4,33,45.93994,1
23,3,9,16,43.44006,1
23,3,6,32,44.97998,1
23,2,7,40,44.85999,1
23,1,3,27,47.55994,1
23,1,1,25,48.59998,1
23,4,5,30,46.62,1
23,1,9,24,44.78003,1
23,4,10,38,45,1
23,3,2,17,49.54004,1
23,1,5,43,48.05994,1
23,4,11,22,45.06006,1
23,3,10,52,46.64001,1
23,3,8,31,48.17993,1
23,2,4,46,50.31995,1
23,2,5,24,50.09998,1
23,3,11,33,47.1001,1
23,3,4,35,51.12,1
23,1,7,24,49.83997,1
23,2,6,24,50.65991,1
23,4,8,17,49.97998,1
23,2,11,30,48.76001,1
23,3,3,26,53.53992,1
23,4,4,41,53.47998,1
23,4,7,33,53.65991,1
23,4,3,26,55.76001,1
23,2,3,31,56.26001,1
23,3,1,25,58.04004,1
23,1,8,15,55.53992,1
23,2,10,22,55.40002,1
23,4,1,28,60.47998,1
23,2,8,40,57.07996,1
23,1,0,44,61.16003,1
23,2,1,34,61.07996,1
23,2,0,29,62.09998,1
23,3,0,27,63.76001,1
23,4,2,31,63.78003,1
23,4,0,28,67.26001,1
24,2,8,48,35.81995,1
24,3,4,27,38.73999,1
24,1,4,28,42.82007,1
24,3,10,24,40.43994,1
24,4,6,20,42.59998,1
24,4,11,32,40.3999,1
24,2,10,29,41.31995,1
24,4,10,37,41.67993,1
24,3,9,42,42.38,1
24,1,2,28,46.26001,1
24,3,8,23,43.21997,1
24,4,7,12,43.76001,1
24,4,8,24,44,1
24,1,10,25,43.29993,1
24,1,7,16,44.88,1
24,3,6,32,45.5,1
24,1,11,32,44.38,1
24,1,6,47,47.33997,1
24,1,5,31,47.85999,1
24,3,2,42,50.4801,1
24,2,2,46,50.64001,1
24,2,6,20,48.73999,1
24,4,9,28,48.41992,1
24,3,7,26,49.88,1
24,3,11,35,47.8999,1
24,3,5,35,51.06006,1
24,1,1,29,53.16003,1
24,2,3,7,52.28003,1
24,3,3,13,52.42004,1
24,2,11,23,48.67993,1
24,2,4,26,52.38,1
24,2,7,20,51.43994,1
24,1,8,21,51.21997,1
24,4,4,27,53.5,1
24,4,5,35,54.42004,1
24,4,3,21,55.52002,1
24,2,1,23,57.88,1
24,4,1,35,57.94006,1
24,2,5,49,55.95996,1
24,2,9,41,54.28003,1
24,1,3,21,59.22009,1
24,1,9,35,56.19995,1
24,1,0,44,61.16003,1
24,4,2,27,61.12,1
24,2,0,30,62.14001,1
24,3,0,26,63.72009,1
24,3,1,30,64.06006,1
24,4,0,26,67.32007,1
25,3,5,27,38.42004,1
25,4,2,43,40.5,1
25,2,11,45,36.28003,1
25,4,7,22,39.21997,1
25,2,9,50,39.12,1
25,3,10,49,39.33997,1
25,1,5,36,42.04004,1
25,2,6,45,43.14001,1
25,4,3,39,44.73999,1
25,1,11,28,41.62,1
25,1,2,22,46.35999,1
25,4,5,41,45.28003,1
25,3,3,32,46.65991,1
25,2,4,14,47.44006,1
25,1,6,17,46.68005,1
25,2,5,20,47.22009,1
25,3,8,32,45.68005,1
25,3,9,18,45.33997,1
25,1,8,24,46.02002,1
25,3,4,28,48.23999,1
25,3,7,21,47.23999,1
25,2,8,15,47.42004,1
25,4,8,28,47.97998,1
25,3,1,28,51.71997,1
25,1,3,22,50.69995,1
25,4,10,29,47.5,1
25,4,11,23,47,1
25,1,9,24,48.40002,1
25,2,3,51,51.97998,1
25,4,6,28,51.04004,1
25,1,7,34,50.76001,1
25,1,10,33,49.97998,1
25,1,1,39,54.62,1
25,2,2,26,54.38,1
25,4,9,30,51.12,1
25,3,6,27,52.97998,1
25,3,11,21,50.45996,1
25,2,7,17,53.52002,1
25,1,4,22,55.44006,1
25,3,2,30,56.55994,1
25,4,4,25,56.04004,1
25,2,1,29,57.59998,1
25,2,10,45,55.90002,1
25,1,0,43,61.14001,1
25,4,1,38,61.14001,1
25,2,0,29,62.15991,1
25,3,0,30,64.15991,1
25,4,0,26,67.26001,1
26,2,10,45,31.12,1
26,3,5,37,39.40002,1
26,4,6,19,40.64001,1
26,3,2,23,43.52002,1
26,2,9,23,41.5,1
26,3,10,24,41.19995,1
26,1,2,36,45.92004,1
26,3,4,27,45.02002,1
26,4,7,35,43.97998,1
26,4,3,30,46.14001,1
26,2,7,35,44.23999,1
26,3,11,52,42.19995,1
26,1,3,28,46.32007,1
26,1,6,25,45.12,1
26,4,10,16,43.14001,1
26,2,5,15,47.07996,1
26,3,8,8,45.57996,1
26,4,4,31,48.18005,1
26,2,6,19,47.18005,1
26,3,6,24,47.44006,1
26,4,8,16,46.52002,1
26,1,11,41,45,1
26,3,3,15,50.16003,1
26,1,9,27,47.73999,1
26,1,4,27,50.64001,1
26,1,7,16,49.32007,1
26,2,4,45,50.97998,1
26,3,9,30,49.02002,1
26,1,10,30,48.62,1
26,2,3,25,52.26001,1
26,1,8,30,49.71997,1
26,2,1,20,53.6001,1
26,1,5,27,52.32007,1
26,2,2,31,54.32007,1
26,3,7,31,52.28003,1
26,4,9,32,51.47998,1
26,1,1,39,56.34009,1
26,4,11,26,51.41992,1
26,2,8,12,53.21997,1
26,4,5,30,55.44006,1
26,4,1,30,57.92004,1
26,3,1,22,58.38,1
26,4,2,31,58.92004,1
26,1,0,42,61.24011,1
26,2,0,31,62.18005,1
26,3,0,30,64.1001,1
26,4,0,27,67.30005,1
26,2,11,35,66.43994,1
27,2,11,39,33.08008,1
27,3,11,32,34.90002,1
27,1,8,9,37.62012,1
27,1,9,40,39.36011,1
27,3,3,20,43.21997,1
27,4,7,28,41.28003,1
27,3,5,31,43.97998,1
27,3,8,42,42.86011,1
27,4,11,19,41.78003,1
27,1,7,24,44.14001,1
27,1,3,34,46.91992,1
27,4,6,34,45.64001,1
27,4,9,22,44.36011,1
27,1,4,28,47.21997,1
27,2,8,34,45.18005,1
27,4,5,28,46.91992,1
27,3,4,12,47.47998,1
27,4,4,27,47.73999,1
27,4,2,21,49.05994,1
27,2,4,22,48.23999,1
27,3,7,30,46.72009,1
27,2,10,25,45.56006,1
27,3,9,4,46.32007,1
27,1,11,28,45.35999,1
27,3,6,33,48.5,1
27,1,2,29,50.71997,1
27,1,5,28,49.76001,1
27,2,2,38,51.97998,1
27,4,8,16,49.1001,1
27,2,9,11,48.68005,1
27,2,7,33,49.76001,1
27,1,10,15,49.18005,1
27,2,5,43,51.97998,1
27,3,10,38,49.92004,1
27,4,10,36,50.04004,1
27,2,6,12,52.38,1
27,4,3,29,54.52002,1
27,2,3,30,54.93994,1
27,4,1,31,57.32007,1
27,1,6,16,56.03992,1
27,1,0,43,61.14001,1
27,1,1,38,61.20007,1
27,3,2,18,61.23999,1
27,3,0,30,64.04004,1
27,2,0,36,66.38,1
27,4,0,26,67.30005,1
27,2,1,31,66.83997,1
27,3,1,21,67.20007,1
28,3,9,24,36.65991,1
28,1,9,8,36.85999,1
28,1,5,27,40.31995,1
28,4,5,25,40.57996,1
28,2,3,34,42.16003,1
28,3,4,12,41.90002,1
28,3,10,26,42.47998,1
28,3,6,33,45.04004,1
28,2,2,33,47.20007,1
28,1,11,23,42.69995,1
28,1,4,36,46.31995,1
28,1,3,12,47.64001,1
28,2,5,34,47.18005,1
28,1,1,44,49.23999,1
28,1,10,28,44.77991,1
28,4,3,22,48.42004,1
28,3,8,33,46.23999,1
28,4,6,40,47.54004,1
28,1,8,29,46.79993,1
28,4,10,21,45.93994,1
28,3,7,14,48.38,1
28,4,8,31,48.31995,1
28,1,7,10,48.97998,1
28,2,11,32,47.3999,1
28,2,9,37,48.59998,1
28,3,3,31,51.92004,1
28,2,8,34,49.71997,1
28,1,6,19,50.85999,1
28,4,9,25,50.12,1
28,2,6,48,52.06006,1
28,4,4,31,53.42004,1
28,3,5,18,53.16003,1
28,4,2,31,54.82007,1
28,3,2,13,55.21997,1
28,2,4,49,54.21997,1
28,3,11,50,50.75989,1
28,4,7,34,53.71997,1
28,2,7,9,54.73999,1
28,2,10,14,54.81995,1
28,1,0,37,61.35999,1
28,4,1,20,62.18005,1
28,3,1,29,62.92004,1
28,4,11,35,58.81995,1
28,1,2,39,64.56006,1
28,2,1,35,65.32007,1
28,2,0,30,66.76001,1
28,3,0,22,67.20007,1
28,4,0,27,67.28003,1
29,1,6,21,36.88,1
29,4,4,26,39.59998,1
29,3,10,20,37.14001,1
29,2,4,36,41.26001,1
29,1,11,45,37.81995,1
29,1,10,8,38.94006,1
29,4,6,27,41.09998,1
29,3,11,28,39.28003,1
29,3,8,23,41.54004,1
29,3,5,21,44.20007,1
29,3,7,37,43.20007,1
29,4,5,37,44.28003,1
29,2,9,35,42.71997,1
29,4,11,33,41.90002,1
29,2,3,33,46.41992,1
29,4,7,31,44.47998,1
29,1,4,15,46.21997,1
29,1,2,31,48.43994,1
29,3,4,29,48,1
29,4,10,24,46.54004,1
29,3,6,34,48.70007,1
29,2,6,34,49.26001,1
29,3,3,9,50.83997,1
29,1,3,34,51.21997,1
29,4,9,31,48.32007,1
29,2,2,48,52.5,1
29,2,10,33,48.44006,1
29,1,9,29,49.21997,1
29,3,9,33,49.40002,1
29,2,8,19,50.46008,1
29,2,5,49,52.18005,1
29,1,8,12,50.73999,1
29,2,7,40,52.06006,1
29,1,7,19,52.54004,1
29,4,3,40,54.71997,1
29,2,11,15,50.97998,1
29,4,8,40,54.38,1
29,2,1,27,58.91992,1
29,1,5,25,60.38,1
29,4,2,26,62.47998,1
29,3,2,30,62.8999,1
29,1,0,40,64.38,1
29,4,1,29,63.93994,1
29,1,1,44,65.65991,1
29,2,0,30,66.83997,1
29,3,0,21,67.23999,1
29,4,0,27,67.23999,1
29,3,1,24,67.78003,1
30,2,4,41,40.45996,1
30,2,5,30,40.76001,1
30,4,11,10,38.62,1
30,3,6,21,42.19995,1
30,1,5,11,43,1
30,4,7,33,42.42004,1
30,2,7,36,43.47998,1
30,3,11,27,41.57996,1
30,4,8,35,43.35999,1
30,3,9,23,43.65991,1
30,3,8,28,45.47998,1
30,4,6,32,46.81995,1
30,3,5,30,47.92004,1
30,1,7,31,47.09998,1
30,3,7,37,47.19995,1
30,1,4,38,50.73999,1
30,4,10,19,47.79993,1
30,4,4,31,51.28003,1
30,3,10,35,48.33997,1
30,1,11,11,47.91992,1
30,2,10,21,49,1
30,1,10,22,49.23999,1
30,1,9,14,49.79993,1
30,4,5,41,52.02002,1
30,1,3,28,53.07996,1
30,2,6,29,51.69995,1
30,1,1,20,54.78003,1
30,4,9,43,51.14001,1
30,2,11,35,50.26001,1
30,2,9,18,51.45996,1
30,2,3,40,54.57996,1
30,1,8,22,52.62,1
30,2,2,27,55.94006,1
30,3,4,22,55.97998,1
30,1,2,33,57.08008,1
30,1,0,37,59.04004,1
30,1,6,30,56.71997,1
30,4,1,27,60.08008,1
30,2,8,34,57.45996,1
30,3,3,27,62.30005,1
30,4,2,27,62.97998,1
30,2,1,22,63.6001,1
30,3,1,25,63.73999,1
30,4,3,28,63.45996,1
30,2,0,32,66.76001,1
30,4,0,27,67.23999,1
30,3,0,25,67.84009,1
30,3,2,22,68.35999,1
31,2,6,19,38.77991,1
31,4,8,32,40.17993,1
31,3,7,22,42.15991,1
31,2,5,36,43.71997,1
31,4,5,47,43.97998,1
31,3,11,28,41.08008,1
31,3,8,37,42.73999,1
31,1,4,29,45.62,1
31,4,11,19,42.22009,1
31,3,5,49,45.73999,1
31,2,8,38,44.25989,1
31,1,6,12,45.47998,1
31,3,6,43,45.62,1
31,1,10,19,44.16003,1
31,2,11,12,44.28003,1
31,4,7,32,46.81995,1
31,4,6,35,47.79993,1
31,3,10,39,46.30005,1
31,4,9,30,47.35999,1
31,1,3,34,50.41992,1
31,3,9,31,47.77991,1
31,4,4,36,50.78003,1
31,4,2,22,51.85999,1
31,2,10,13,48.08008,1
31,1,2,27,52.66003,1
31,2,3,32,52.14001,1
31,4,3,23,52.26001,1
31,1,5,38,51.81995,1
31,4,10,43,49.40002,1
31,1,7,26,51.03992,1
31,1,8,27,50.53992,1
31,2,4,36,52.59998,1
31,2,2,25,54.18005,1
31,1,11,20,50.28003,1
31,2,9,21,51.63989,1
31,1,9,24,51.8999,1
31,3,4,32,54.5,1
31,4,1,37,56.90002,1
31,1,1,36,58.56006,1
31,3,2,19,58.30005,1
31,2,1,16,59.68005,1
31,2,7,29,56.69995,1
31,3,3,15,58.81995,1
31,2,0,31,63.47998,1
31,1,0,43,65.64001,1
31,3,1,25,66,1
31,4,0,27,67.23999,1
31,3,0,24,68.44006,1
32,3,9,38,35.56006,1
32,2,4,29,42.46008,1
32,1,10,22,40.28003,1
32,1,11,25,40.06006,1
32,3,8,23,41.72009,1
32,2,7,19,42.5199,1
32,1,7,12,42.66003,1
32,4,6,36,43.18005,1
32,2,9,36,42,1
32,3,6,38,43.81995,1
32,4,10,27,41.88013,1
32,1,5,33,44.50012,1
32,4,9,39,43.18018,1
32,2,5,34,45.46008,1
32,4,7,34,44.57996,1
32,4,8,36,44.96008,1
32,3,7,35,46.14001,1
32,3,11,36,44.1001,1
32,1,2,23,49.52014,1
32,2,6,38,47.76013,1
32,4,4,24,49.02014,1
32,4,3,12,50.35999,1
32,4,5,36,50.03992,1
32,1,4,37,50.66003,1
32,3,2,30,51.68005,1
32,3,3,24,51.70007,1
32,1,6,42,50.24011,1
32,1,8,29,49.55994,1
32,4,2,29,52.64001,1
32,3,10,20,48.97998,1
32,4,11,43,48.72021,1
32,2,2,17,53.4801,1
32,2,11,11,49.38013,1
32,2,3,22,53.50012,1
32,3,4,19,53.88,1
32,1,3,39,54.57996,1
32,1,1,30,56.02014,1
32,2,10,23,51.76001,1
32,3,5,31,54.55994,1
32,3,1,22,58.62,1
32,2,1,30,60.26013,1
32,2,8,26,57.5199,1
32,1,9,32,61.06006,1
32,1,0,44,65.64001,1
32,2,0,31,66.76013,1
32,4,0,27,67.24011,1
32,3,0,22,68.40002,1
32,4,1,19,68.44006,1
33,2,3,30,40.41992,1
33,1,11,35,36.37988,1
33,1,3,11,43.61987,1
33,2,6,23,42.17993,1
33,2,10,36,40.61987,1
33,4,6,40,42.69995,1
33,2,5,30,44.21997,1
33,1,8,12,42.73999,1
33,4,11,22,41.31982,1
33,4,8,40,42.95996,1
33,1,4,28,45.19995,1
33,3,10,27,42.26001,1
33,3,9,25,42.77979,1
33,2,8,16,43.43994,1
33,4,7,33,45.21997,1
33,3,3,32,47.35986,1
33,1,6,36,46.07983,1
33,2,7,52,46.47998,1
33,4,3,29,49.04004,1
33,4,2,16,49.67993,1
33,3,7,31,47.78003,1
33,3,4,27,49.43994,1
33,1,5,39,49.37988,1
33,4,4,12,50.21997,1
33,4,5,34,50.69995,1
33,1,7,40,49.71997,1
33,4,1,25,52.81982,1
33,3,2,29,52.73999,1
33,4,9,33,49.61987,1
33,2,2,28,54.23999,1
33,2,4,13,53.43994,1
33,3,8,28,52.17993,1
33,1,2,35,55.65991,1
33,1,9,30,52.8999,1
33,3,1,22,58.13989,1
33,3,6,35,55.61987,1
33,4,10,23,53.73999,1
33,3,11,31,54.83984,1
33,2,11,23,54.87988,1
33,2,1,35,61.59985,1
33,2,9,21,58.31982,1
33,3,5,28,60.55981,1
33,1,10,30,58.26001,1
33,2,0,31,63.47998,1
33,1,1,25,63.26001,1
33,1,0,43,65.69995,1
33,3,0,22,68.35986,1
33,4,0,19,68.52002,1
34,3,4,31,39.04004,1
34,2,11,39,38.43994,1
34,3,11,40,39.23999,1
34,4,9,33,40.73999,1
34,3,10,25,40.40015,1
34,3,5,26,43,1
34,4,5,27,45.44019,1
34,1,9,12,43.42017,1
34,1,4,12,46.48022,1
34,3,3,29,47.06006,1
34,1,7,31,45.14014,1
34,1,6,37,45.78003,1
34,2,8,59,44.97998,1
34,2,6,20,46.7002,1
34,2,3,35,48.40015,1
34,3,7,23,46.88013,1
34,2,9,25,46.26001,1
34,1,5,28,48.46021,1
34,4,4,26,49.16016,1
34,4,8,43,47.16016,1
34,2,4,28,50.18018,1
34,3,9,27,47.69995,1
34,3,8,32,48.45996,1
34,1,10,24,47.69995,1
34,3,1,41,52.69995,1
34,4,7,45,49.88013,1
34,2,7,39,50.04004,1
34,4,2,25,52.82007,1
34,1,3,48,52.32007,1
34,4,3,15,52.48022,1
34,2,5,21,51.54004,1
34,2,2,49,54.52002,1
34,4,1,34,55.91992,1
34,4,11,30,50.90015,1
34,2,1,19,56.51978,1
34,3,6,28,54.1001,1
34,3,2,22,56.16016,1
34,4,6,25,54.5,1
34,2,10,22,53.47998,1
34,4,10,27,53.90015,1
34,1,1,46,59.13989,1
34,1,8,30,55.94019,1
34,1,11,27,56.28003,1
34,1,2,24,63.32007,1
34,1,0,43,65.63989,1
34,2,0,31,66.83984,1
34,3,0,23,68.43994,1
34,4,0,19,68.43994,1
35,3,5,35,37.45996,1
35,3,2,54,39.7998,1
35,1,4,43,41.17993,1
35,1,5,17,41.41992,1
35,4,4,21,43.7998,1
35,1,8,24,42,1
35,4,9,36,42,1
35,2,9,34,43.2002,1
35,4,10,32,43.16016,1
35,4,5,23,46,1
35,2,6,28,45.63989,1
35,1,10,19,43.88013,1
35,2,8,40,45,1
35,1,6,20,46.43994,1
35,4,6,38,46.45996,1
35,3,11,26,44.14014,1
35,3,9,18,45.78003,1
35,3,4,24,48.55981,1
35,3,8,30,47.56006,1
35,2,4,30,49.61987,1
35,2,10,24,47.96021,1
35,3,6,30,50.01978,1
35,2,7,17,50.14014,1
35,2,5,19,51.17993,1
35,3,7,28,50.52002,1
35,2,11,25,48.84009,1
35,3,10,41,50.16016,1
35,3,3,28,53.76001,1
35,2,3,46,53.95996,1
35,4,2,26,54.53979,1
35,1,7,31,52,1
35,4,8,39,51.86011,1
35,1,11,23,50.6001,1
35,4,3,20,55.13989,1
